STNAM,LEANM,Math Sum Total,Math Sum Pct Prof,Math ECD Total,Math ECD Pct Prof,Math Pct ECD,Read Sum Total,Read Sum Pct Prof,Read ECD Total,Read ECD Pct Prof,Read Pct ECD,TotPop_x,KidPop_x,ChildPov_x,TotPop_y,KidPop_y,ChildPov_y
OK,BUTNER,121.0,10-14,121.0,10-14,100.0,119.0,20-24,119.0,20-24,100.0,,,,,,
OK,BYNG,846.0,42,461.0,31,54.0,846.0,45,461.0,34,54.0,,,,,,
OK,CACHE,1031.0,32,473.0,24,46.0,1033.0,41,473.0,35,46.0,,,,,,
OK,CADDO,265.0,41,192.0,35-39,72.0,265.0,39,192.0,30-34,72.0,,,,,,
OK,CALERA,367.0,34,229.0,30-34,62.0,371.0,36,233.0,30-34,63.0,,,,,,
OK,CALUMET,121.0,60-64,74.0,60-64,61.0,121.0,45-49,74.0,45-49,61.0,,,,,,
OK,CALVIN,71.0,40-44,71.0,40-44,100.0,71.0,35-39,71.0,35-39,100.0,,,,,,
OK,CAMERON,142.0,10-14,142.0,10-14,100.0,142.0,15-19,142.0,15-19,100.0,,,,,,
OK,CANADIAN,221.0,35,221.0,35-39,100.0,221.0,29,221.0,25-29,100.0,,,,,,
OK,CANEY,125.0,40-44,125.0,40-44,100.0,126.0,30-34,126.0,30-34,100.0,,,,,,
OK,CANTON,195.0,15-19,140.0,15-19,72.0,195.0,25-29,140.0,20-24,72.0,,,,,,
OK,CANUTE,178.0,40-44,103.0,35-39,58.0,178.0,35-39,103.0,30-34,58.0,,,,,,
OK,CARNEGIE,273.0,33,224.0,30-34,82.0,273.0,37,224.0,35-39,82.0,,,,,,
OK,CARNEY,112.0,25-29,87.0,20-24,78.0,112.0,30-34,87.0,30-34,78.0,,,,,,
OK,CASHION,302.0,33,105.0,25-29,35.0,302.0,35,105.0,25-29,35.0,,,,,,
OK,OKEMAH,392.0,22,276.0,15-19,70.0,393.0,23,277.0,15-19,70.0,,,,,,
OK,CATOOSA,979.0,27,706.0,23,72.0,977.0,26,706.0,23,72.0,,,,,,
OK,CAVE SPRINGS,72.0,6-9,72.0,6-9,100.0,73.0,6-9,73.0,6-9,100.0,,,,,,
OK,CEMENT,116.0,20-24,90.0,15-19,78.0,116.0,25-29,90.0,20-24,78.0,,,,,,
OK,CENTRAL,201.0,19,137.0,20-24,68.0,201.0,36,137.0,35-39,68.0,,,,,,
OK,CENTRAL HIGH,225.0,35,111.0,20-24,49.0,225.0,34,111.0,25-29,49.0,,,,,,
OK,CHANDLER,613.0,34,302.0,26,49.0,613.0,35,302.0,27,49.0,,,,,,
OK,CHATTANOOGA,129.0,15-19,70.0,6-9,54.0,129.0,25-29,70.0,15-19,54.0,,,,,,
OK,CHECOTAH,685.0,39,685.0,39,100.0,685.0,30,685.0,30,100.0,,,,,,
OK,CHELSEA,396.0,20,396.0,20,100.0,396.0,26,396.0,26,100.0,,,,,,
OK,CHEROKEE,201.0,42,98.0,40-44,49.0,201.0,43,98.0,35-39,49.0,,,,,,
OK,CHEYENNE,173.0,60-64,89.0,55-59,51.0,173.0,45-49,89.0,35-39,51.0,,,,,,
OK,CHICKASHA,1070.0,34,1064.0,34,99.0,1071.0,35,1065.0,35,99.0,,,,,,
OK,CHOCTAW-NICOMA PARK,2978.0,38,1126.0,28,38.0,2984.0,44,1132.0,32,38.0,,,,,,
OK,CHOUTEAU-MAZIE,431.0,31,431.0,31,100.0,430.0,31,430.0,31,100.0,,,,,,
OK,CIMARRON,125.0,15-19,80.0,15-19,64.0,125.0,20-24,80.0,20-24,64.0,,,,,,
OK,CLAREMORE,1785.0,36,936.0,29,52.0,1787.0,36,939.0,29,53.0,,,,,,
OK,CLAYTON,147.0,25-29,147.0,25-29,100.0,147.0,25-29,147.0,25-29,100.0,,,,,,
OK,CLEORA,87.0,50-54,32.0,30-39,37.0,87.0,55-59,32.0,30-39,37.0,,,,,,
OK,CLEVELAND,812.0,27,559.0,21,69.0,814.0,30,561.0,24,69.0,,,,,,
OK,CLINTON,1071.0,28,823.0,21,77.0,1072.0,30,824.0,24,77.0,,,,,,
OK,COALGATE,325.0,24,209.0,15-19,64.0,325.0,36,209.0,30-34,64.0,,,,,,
OK,COLBERT,364.0,34,364.0,34,100.0,364.0,38,364.0,38,100.0,,,,,,
OK,COLCORD,283.0,30,283.0,30-34,100.0,283.0,30,283.0,30-34,100.0,,,,,,
OK,COLEMAN,74.0,35-39,54.0,30-39,73.0,74.0,30-34,54.0,20-29,73.0,,,,,,
OK,COLLINSVILLE,1387.0,38,557.0,29,40.0,1386.0,39,557.0,29,40.0,,,,,,
OK,COMANCHE,456.0,29,246.0,20-24,54.0,456.0,29,246.0,20-24,54.0,,,,,,
OK,COMMERCE,465.0,31,353.0,28,76.0,465.0,27,353.0,21,76.0,,,,,,
OK,COPAN,97.0,6-9,68.0,6-9,70.0,97.0,15-19,68.0,15-19,70.0,,,,,,
OK,CORDELL,328.0,47,217.0,35-39,66.0,328.0,37,217.0,30-34,66.0,,,,,,
OK,COTTONWOOD,78.0,65-69,47.0,60-69,60.0,78.0,60-64,47.0,50-59,60.0,,,,,,
OK,COVINGTON-DOUGLAS,149.0,25-29,110.0,15-19,74.0,149.0,25-29,110.0,15-19,74.0,,,,,,
OK,COWETA,1680.0,33,692.0,26,41.0,1674.0,34,690.0,27,41.0,,,,,,
OK,COYLE,160.0,20-24,65.0,20-24,41.0,158.0,25-29,63.0,25-29,40.0,,,,,,
OK,CRESCENT,293.0,30,154.0,20-24,53.0,291.0,30,152.0,20-24,52.0,,,,,,
OK,CROOKED OAK,626.0,18,598.0,17,96.0,626.0,21,598.0,20,96.0,,,,,,
OK,CROWDER,187.0,25-29,145.0,25-29,78.0,187.0,25-29,145.0,25-29,78.0,,,,,,
OK,CRUTCHO,173.0,6-9,173.0,6-9,100.0,173.0,6-9,173.0,6-9,100.0,,,,,,
OK,CUSHING,884.0,39,470.0,31,53.0,886.0,30,472.0,23,53.0,,,,,,
OK,CYRIL,181.0,15-19,145.0,10-14,80.0,181.0,20-24,145.0,15-19,80.0,,,,,,
OK,DAHLONEGAH,83.0,10-14,83.0,10-14,100.0,83.0,15-19,83.0,15-19,100.0,,,,,,
OK,DALE,370.0,34,131.0,30-34,35.0,370.0,46,131.0,40-44,35.0,,,,,,
OK,DARLINGTON,121.0,45-49,121.0,45-49,100.0,122.0,25-29,122.0,25-29,100.0,,,,,,
OK,DAVENPORT,189.0,25-29,106.0,25-29,56.0,189.0,25-29,106.0,20-24,56.0,,,,,,
OK,DAVIS,493.0,23,247.0,15-19,50.0,491.0,29,245.0,20-24,50.0,,,,,,
OK,DEER CREEK,3438.0,57,441.0,31,13.0,3440.0,58,442.0,38,13.0,,,,,,
OK,DENISON,141.0,60-64,79.0,55-59,56.0,141.0,50-54,79.0,35-39,56.0,,,,,,
OK,DEPEW,199.0,25-29,122.0,20-24,61.0,198.0,35-39,121.0,30-34,61.0,,,,,,
OK,DEWAR,217.0,16,217.0,15-19,100.0,217.0,14,217.0,10-14,100.0,,,,,,
OK,DEWEY,671.0,30,357.0,23,53.0,671.0,31,357.0,25,53.0,,,,,,
OK,DIBBLE,366.0,14,212.0,10-14,58.0,364.0,22,210.0,15-19,58.0,,,,,,
OK,DICKSON,659.0,28,389.0,23,59.0,660.0,30,389.0,23,59.0,,,,,,
OK,DOVER,76.0,20-24,57.0,11-19,75.0,76.0,25-29,57.0,11-19,75.0,,,,,,
OK,DRUMMOND,178.0,35-39,89.0,35-39,50.0,179.0,40-44,90.0,35-39,50.0,,,,,,
OK,DRUMRIGHT,253.0,24,181.0,20-24,72.0,253.0,25,181.0,20-24,72.0,,,,,,
OK,DUKE,77.0,25-29,41.0,20-29,53.0,77.0,25-29,41.0,20-29,53.0,,,,,,
OK,DUNCAN,1755.0,33,941.0,26,54.0,1758.0,35,945.0,27,54.0,,,,,,
OK,DURANT,1815.0,41,1032.0,33,57.0,1816.0,44,1034.0,33,57.0,,,,,,
OK,EAGLETOWN,75.0,10-14,75.0,10-14,100.0,75.0,15-19,75.0,15-19,100.0,,,,,,
OK,EARLSBORO,133.0,6-9,133.0,6-9,100.0,134.0,15-19,134.0,15-19,100.0,,,,,,
OK,PEAVINE,71.0,30-34,71.0,30-34,100.0,72.0,15-19,72.0,15-19,100.0,,,,,,
OK,EDMOND,12814.0,50,3613.0,27,28.0,12815.0,52,3612.0,31,28.0,,,,,,
OK,EL RENO,1449.0,27,1145.0,23,79.0,1449.0,24,1145.0,20,79.0,,,,,,
OK,ELGIN,1231.0,38,430.0,25,35.0,1230.0,41,432.0,30,35.0,,,,,,
OK,ELK CITY,1068.0,25,595.0,20,56.0,1069.0,29,596.0,23,56.0,,,,,,
OK,ELMORE CITY-PERNELL,273.0,23,157.0,20-24,58.0,273.0,25,157.0,20-24,58.0,,,,,,
OK,EMPIRE,258.0,38,147.0,30-34,57.0,258.0,30,147.0,30-34,57.0,,,,,,
OK,ENID,3878.0,30,2876.0,24,74.0,3884.0,31,2882.0,25,74.0,,,,,,
OK,ERICK,102.0,50-54,57.0,30-39,56.0,102.0,60-64,57.0,50-59,56.0,,,,,,
OK,EUFAULA,587.0,36,413.0,30,70.0,587.0,33,413.0,26,70.0,,,,,,
OK,FAIRLAND,334.0,38,218.0,30-34,65.0,334.0,39,218.0,30-34,65.0,,,,,,
OK,FAIRVIEW,387.0,40,207.0,30-34,53.0,387.0,43,207.0,30-34,53.0,,,,,,
OK,FANSHAWE,62.0,15-19,62.0,15-19,100.0,62.0,20-24,62.0,20-24,100.0,,,,,,
OK,FARGO,123.0,25-29,80.0,20-24,65.0,123.0,25-29,80.0,25-29,65.0,,,,,,
OK,FELT,41.0,50-59,26.0,40-59,63.0,41.0,50-59,26.0,40-59,63.0,,,,,,
OK,FLETCHER,220.0,23,122.0,15-19,55.0,220.0,33,122.0,30-34,55.0,,,,,,
OK,FLOWER MOUND,121.0,65-69,46.0,50-59,38.0,121.0,60-64,46.0,40-49,38.0,,,,,,
OK,FOREST GROVE,80.0,15-19,80.0,15-19,100.0,80.0,25-29,80.0,25-29,100.0,,,,,,
OK,FORGAN,67.0,25-29,35.0,11-19,52.0,67.0,35-39,35.0,20-29,52.0,,,,,,
OK,FORT GIBSON,862.0,48,346.0,36,40.0,863.0,46,347.0,32,40.0,,,,,,
OK,FORT SUPPLY,62.0,35-39,35.0,20-29,56.0,62.0,50-54,35.0,40-49,56.0,,,,,,
OK,FOX,130.0,20-24,69.0,20-24,53.0,130.0,20-24,69.0,10-14,53.0,,,,,,
OK,FOYIL,244.0,25,180.0,15-19,74.0,244.0,20,180.0,10-14,74.0,,,,,,
OK,FREDERICK,396.0,43,305.0,40,77.0,396.0,41,305.0,36,77.0,,,,,,
OK,FREEDOM,27.0,40-59,14.0,GE50,52.0,27.0,21-39,14.0,LT50,52.0,,,,,,
OK,FRIEND,158.0,40-44,81.0,35-39,51.0,159.0,45-49,82.0,35-39,52.0,,,,,,
OK,FRINK-CHAMBERS,239.0,43,123.0,30-34,51.0,239.0,55,123.0,45-49,51.0,,,,,,
OK,FORT TOWSON,158.0,10-14,158.0,10-14,100.0,157.0,20-24,157.0,20-24,100.0,,,,,,
OK,GANS,181.0,20-24,181.0,20-24,100.0,181.0,25-29,181.0,25-29,100.0,,,,,,
OK,GARBER,199.0,40-44,121.0,35-39,61.0,200.0,40-44,122.0,30-34,61.0,,,,,,
OK,GEARY,181.0,25-29,181.0,25-29,100.0,180.0,15-19,180.0,15-19,100.0,,,,,,
OK,GERONIMO,165.0,40-44,115.0,40-44,70.0,165.0,30-34,115.0,30-34,70.0,,,,,,
OK,GLENCOE,177.0,25-29,118.0,20-24,67.0,177.0,20-24,118.0,15-19,67.0,,,,,,
OK,GLENPOOL,1401.0,35,733.0,27,52.0,1400.0,33,733.0,24,52.0,,,,,,
OK,GLOVER,34.0,11-19,34.0,11-19,100.0,34.0,20-29,34.0,20-29,100.0,,,,,,
OK,GOODWELL,138.0,20-24,62.0,10-14,45.0,138.0,40-44,62.0,25-29,45.0,,,,,,
OK,GORE,252.0,24,235.0,20-24,93.0,252.0,31,235.0,30-34,93.0,,,,,,
OK,GRACEMONT,74.0,LE5,48.0,LE10,65.0,75.0,15-19,49.0,11-19,65.0,,,,,,
OK,GRANDFIELD,122.0,30-34,96.0,25-29,79.0,121.0,35-39,95.0,30-34,79.0,,,,,,
OK,GRAND VIEW,357.0,30,357.0,30,100.0,356.0,27,356.0,27,100.0,,,,,,
OK,GRANDVIEW,47.0,30-39,41.0,30-39,87.0,47.0,30-39,41.0,30-39,87.0,,,,,,
OK,GRANITE,125.0,60-64,71.0,55-59,57.0,126.0,50-54,72.0,45-49,57.0,,,,,,
OK,GREENVILLE,53.0,11-19,53.0,11-19,100.0,53.0,11-19,53.0,11-19,100.0,,,,,,
OK,GROVE,294.0,46,82.0,25-29,28.0,294.0,53,82.0,35-39,28.0,,,,,,
OK,GROVE,294.0,46,82.0,25-29,28.0,1237.0,41,743.0,34,60.0,,,,,,
OK,GROVE,1237.0,40,744.0,32,60.0,294.0,53,82.0,35-39,28.0,,,,,,
OK,GROVE,1237.0,40,744.0,32,60.0,1237.0,41,743.0,34,60.0,,,,,,
OK,GUTHRIE,1736.0,31,1057.0,24,61.0,1738.0,26,1059.0,19,61.0,,,,,,
OK,GUYMON,1477.0,27,1162.0,26,79.0,1476.0,24,1161.0,20,79.0,,,,,,
OK,GYPSY,33.0,11-19,33.0,11-19,100.0,33.0,20-29,33.0,20-29,100.0,,,,,,
OK,HAILEYVILLE,158.0,15-19,158.0,15-19,100.0,158.0,20-24,158.0,20-24,100.0,,,,,,
OK,HAMMON,138.0,45-49,14.0,GE50,10.0,137.0,45-49,13.0,GE50,9.0,,,,,,
OK,HANNA,37.0,11-19,37.0,11-19,100.0,37.0,20-29,37.0,20-29,100.0,,,,,,
OK,HARDESTY,41.0,LE10,31.0,LE10,76.0,41.0,20-29,31.0,11-19,76.0,,,,,,
OK,HARMONY,115.0,35-39,8.0,LT50,7.0,115.0,40-44,8.0,LT50,7.0,,,,,,
OK,HARRAH,1173.0,33,599.0,25,51.0,1175.0,38,601.0,29,51.0,,,,,,
OK,HARTSHORNE,361.0,24,361.0,24,100.0,361.0,20,361.0,20,100.0,,,,,,
OK,HASKELL,356.0,22,212.0,15-19,60.0,356.0,23,212.0,15-19,60.0,,,,,,
OK,HAWORTH,280.0,23,221.0,20-24,79.0,280.0,30,221.0,25-29,79.0,,,,,,
OK,HAYWOOD,76.0,35-39,76.0,35-39,100.0,76.0,35-39,76.0,35-39,100.0,,,,,,
OK,HEALDTON,256.0,23,168.0,15-19,66.0,253.0,24,165.0,15-19,65.0,,,,,,
OK,HEAVENER,473.0,19,473.0,19,100.0,474.0,27,474.0,27,100.0,,,,,,
OK,HENNESSEY,434.0,37,389.0,34,90.0,434.0,29,389.0,26,90.0,,,,,,
OK,HENRYETTA,560.0,26,403.0,24,72.0,559.0,26,402.0,24,72.0,,,,,,
OK,HILLDALE,936.0,39,488.0,35,52.0,936.0,40,488.0,36,52.0,,,,,,
OK,HINTON,378.0,26,260.0,20-24,69.0,378.0,32,260.0,25-29,69.0,,,,,,
OK,MIDWAY,103.0,15-19,103.0,15-19,100.0,103.0,20-24,103.0,20-24,100.0,,,,,,
OK,HOBART,362.0,29,213.0,30-34,59.0,362.0,36,213.0,30-34,59.0,,,,,,
OK,HODGEN,128.0,20-24,112.0,20-24,88.0,128.0,15-19,112.0,10-14,88.0,,,,,,
OK,HOLDENVILLE,525.0,30,387.0,28,74.0,526.0,34,388.0,28,74.0,,,,,,
OK,HOLLIS,273.0,23,183.0,15-19,67.0,273.0,31,183.0,25-29,67.0,,,,,,
OK,HOLLY CREEK,131.0,40-44,131.0,40-44,100.0,131.0,40-44,131.0,40-44,100.0,,,,,,
OK,HOMINY,301.0,10,233.0,6-9,77.0,301.0,17,233.0,10-14,77.0,,,,,,
OK,HOOKER,334.0,22,215.0,15-19,64.0,334.0,23,215.0,15-19,64.0,,,,,,
OK,HOWE,297.0,30,291.0,30-34,98.0,300.0,32,294.0,30-34,98.0,,,,,,
OK,HUGO,604.0,13,311.0,7,51.0,604.0,21,311.0,14,51.0,,,,,,
OK,HULBERT,273.0,23,189.0,20-24,69.0,273.0,22,189.0,15-19,69.0,,,,,,
OK,IDABEL,598.0,24,598.0,24,100.0,599.0,30,599.0,30,100.0,,,,,,
OK,INDIAHOMA,99.0,10-14,80.0,6-9,81.0,99.0,20-24,80.0,15-19,81.0,,,,,,
OK,INDIANOLA,138.0,35-39,111.0,35-39,80.0,138.0,30-34,111.0,30-34,80.0,,,,,,
OK,INOLA,651.0,27,286.0,20-24,44.0,651.0,28,287.0,20-24,44.0,,,,,,
OK,JAY,848.0,22,848.0,22,100.0,845.0,23,845.0,23,100.0,,,,,,
OK,JENKS,6249.0,43,2119.0,27,34.0,6246.0,43,2118.0,24,34.0,,,,,,
OK,JENNINGS,116.0,20-24,113.0,20-24,97.0,116.0,35-39,113.0,35-39,97.0,,,,,,
OK,JONES,564.0,41,292.0,25-29,52.0,564.0,36,292.0,20-24,52.0,,,,,,
OK,JUSTICE,105.0,15-19,105.0,15-19,100.0,105.0,10-14,105.0,10-14,100.0,,,,,,
OK,JUSTUS-TIAWAH,313.0,41,101.0,30-34,32.0,313.0,36,101.0,30-34,32.0,,,,,,
OK,KANSAS,416.0,27,416.0,27,100.0,415.0,28,415.0,28,100.0,,,,,,
OK,KELLYVILLE,439.0,40,1.0,PS,0.0,439.0,36,1.0,PS,0.0,,,,,,
OK,KENWOOD,63.0,15-19,46.0,11-19,73.0,64.0,10-14,47.0,11-19,73.0,,,,,,
OK,KEOTA,218.0,22,218.0,20-24,100.0,218.0,23,218.0,20-24,100.0,,,,,,
OK,KETCHUM,311.0,35,222.0,30-34,71.0,311.0,31,222.0,25-29,71.0,,,,,,
OK,KEYES,12.0,LT50,9.0,LT50,75.0,12.0,LT50,9.0,LT50,75.0,,,,,,
OK,KEYSTONE,192.0,20-24,134.0,15-19,70.0,192.0,30-34,134.0,20-24,70.0,,,,,,
OK,KIEFER,390.0,43,169.0,35-39,43.0,392.0,38,171.0,25-29,44.0,,,,,,
OK,KILDARE,49.0,30-39,31.0,40-49,63.0,49.0,40-49,31.0,40-49,63.0,,,,,,
OK,KINGFISHER,771.0,42,389.0,35,50.0,770.0,47,388.0,40,50.0,,,,,,
OK,KINGSTON,647.0,34,647.0,34,100.0,647.0,39,647.0,39,100.0,,,,,,
OK,KINTA,97.0,30-34,97.0,30-34,100.0,97.0,35-39,97.0,35-39,100.0,,,,,,
OK,KIOWA,164.0,40-44,101.0,35-39,62.0,164.0,35-39,101.0,25-29,62.0,,,,,,
OK,KONAWA,305.0,28,217.0,20-24,71.0,306.0,32,218.0,25-29,71.0,,,,,,
OK,KREBS,253.0,31,168.0,25-29,66.0,254.0,32,169.0,25-29,67.0,,,,,,
OK,KREMLIN-HILLSDALE,153.0,15-19,40.0,20-29,26.0,153.0,30-34,40.0,20-29,26.0,,,,,,
OK,DEER CREEK-LAMONT,68.0,40-44,29.0,21-39,43.0,68.0,45-49,29.0,21-39,43.0,,,,,,
OK,LANE,146.0,40-44,117.0,35-39,80.0,147.0,30-34,118.0,25-29,80.0,,,,,,
OK,LATTA,463.0,42,201.0,30-34,43.0,463.0,39,201.0,25-29,43.0,,,,,,
OK,LAVERNE,238.0,56,139.0,45-49,58.0,238.0,42,139.0,35-39,58.0,,,,,,
OK,LAWTON,6678.0,32,4732.0,27,71.0,6690.0,35,4745.0,30,71.0,,,,,,
OK,LE FLORE,118.0,35-39,114.0,35-39,97.0,118.0,30-34,114.0,30-34,97.0,,,,,,
OK,LEACH,81.0,30-34,56.0,20-29,69.0,81.0,15-19,56.0,11-19,69.0,,,,,,
OK,LEEDEY,123.0,40-44,41.0,20-29,33.0,123.0,35-39,41.0,20-29,33.0,,,,,,
OK,LEXINGTON,542.0,25,316.0,21,58.0,542.0,23,316.0,17,58.0,,,,,,
OK,LIBERTY,181.0,35-39,181.0,35-39,100.0,180.0,30-34,180.0,30-34,100.0,,,,,,
OK,LIBERTY,181.0,35-39,181.0,35-39,100.0,267.0,20,164.0,15-19,61.0,,,,,,
OK,LIBERTY,265.0,26,162.0,15-19,61.0,180.0,30-34,180.0,30-34,100.0,,,,,,
OK,LIBERTY,265.0,26,162.0,15-19,61.0,267.0,20,164.0,15-19,61.0,,,,,,
OK,LINDSAY,596.0,32,317.0,23,53.0,599.0,35,320.0,27,53.0,,,,,,
OK,LITTLE AXE,655.0,27,436.0,24,67.0,656.0,27,437.0,23,67.0,,,,,,
OK,LOCUST GROVE,694.0,29,694.0,29,100.0,692.0,30,692.0,30,100.0,,,,,,
OK,LONE GROVE,759.0,31,375.0,25,49.0,760.0,40,375.0,31,49.0,,,,,,
OK,LONE STAR,512.0,36,246.0,25-29,48.0,511.0,41,245.0,30-34,48.0,,,,,,
OK,LONE WOLF,36.0,11-19,26.0,LE20,72.0,36.0,20-29,26.0,LE20,72.0,,,,,,
OK,LOOKEBA SICKLES,117.0,50-54,81.0,45-49,69.0,117.0,50-54,81.0,45-49,69.0,,,,,,
OK,LOWREY,89.0,20-24,89.0,20-24,100.0,89.0,15-19,89.0,15-19,100.0,,,,,,
OK,LUKFATA,227.0,43,124.0,35-39,55.0,227.0,49,124.0,40-44,55.0,,,,,,
OK,LUTHER,408.0,25,237.0,15-19,58.0,411.0,27,240.0,20-24,58.0,,,,,,
OK,MACOMB,141.0,20-24,141.0,20-24,100.0,140.0,15-19,140.0,15-19,100.0,,,,,,
OK,MADILL,874.0,37,654.0,31,75.0,874.0,35,654.0,30,75.0,,,,,,
OK,MANGUM,337.0,45,337.0,45,100.0,337.0,43,337.0,43,100.0,,,,,,
OK,MANNFORD,782.0,41,438.0,32,56.0,783.0,37,439.0,29,56.0,,,,,,
OK,MANNSVILLE,57.0,30-39,57.0,30-39,100.0,57.0,40-49,57.0,40-49,100.0,,,,,,
OK,MAPLE,98.0,55-59,22.0,40-59,22.0,98.0,55-59,22.0,21-39,22.0,,,,,,
OK,MARBLE CITY,56.0,20-29,56.0,20-29,100.0,56.0,11-19,56.0,11-19,100.0,,,,,,
OK,MARIETTA,540.0,29,394.0,25,73.0,541.0,27,395.0,19,73.0,,,,,,
OK,MARLOW,666.0,39,290.0,30-34,44.0,667.0,43,291.0,30-34,44.0,,,,,,
OK,MARYETTA,351.0,27,351.0,27,100.0,351.0,26,351.0,26,100.0,,,,,,
OK,MASON,134.0,15-19,92.0,15-19,69.0,134.0,15-19,92.0,10-14,69.0,,,,,,
OK,MAUD,135.0,10-14,135.0,10-14,100.0,136.0,15-19,136.0,15-19,100.0,,,,,,
OK,MAYSVILLE,154.0,20-24,107.0,10-14,69.0,154.0,15-19,107.0,15-19,69.0,,,,,,
OK,MCCURTAIN,108.0,25-29,108.0,25-29,100.0,108.0,25-29,108.0,25-29,100.0,,,,,,
OK,MCALESTER,1470.0,41,1104.0,40,75.0,1468.0,39,1102.0,35,75.0,,,,,,
OK,MCCORD,144.0,50-54,84.0,45-49,58.0,144.0,50-54,84.0,45-49,58.0,,,,,,
OK,MCLOUD,908.0,25,614.0,20,68.0,908.0,32,614.0,25,68.0,,,,,,
OK,MEDFORD,124.0,25-29,65.0,20-24,52.0,124.0,40-44,65.0,40-44,52.0,,,,,,
OK,MEEKER,368.0,43,223.0,35-39,61.0,369.0,38,224.0,30-34,61.0,,,,,,
OK,MERRITT,400.0,42,220.0,40-44,55.0,400.0,44,220.0,40-44,55.0,,,,,,
OK,MIAMI,1113.0,26,913.0,25,82.0,1113.0,34,913.0,32,82.0,,,,,,
OK,MIDDLEBERG,122.0,40-44,50.0,40-49,41.0,122.0,45-49,50.0,20-29,41.0,,,,,,
OK,MIDWEST CITY-DEL CITY,7158.0,21,4904.0,14,69.0,7171.0,25,4914.0,19,69.0,,,,,,
OK,MILBURN,100.0,10-14,100.0,10-14,100.0,99.0,25-29,99.0,25-29,100.0,,,,,,
OK,MILL CREEK,82.0,10-14,55.0,11-19,67.0,82.0,20-24,55.0,11-19,67.0,,,,,,
OK,MILLWOOD,463.0,6,305.0,6,66.0,463.0,11,304.0,12,66.0,,,,,,
OK,MINCO,291.0,35,150.0,25-29,52.0,291.0,36,150.0,30-34,52.0,,,,,,
OK,MOFFETT,172.0,40-44,172.0,40-44,100.0,172.0,45-49,172.0,45-49,100.0,,,,,,
OK,MONROE,59.0,20-29,59.0,20-29,100.0,59.0,20-29,59.0,20-29,100.0,,,,,,
OK,MOORE,12826.0,42,5792.0,30,45.0,12823.0,43,5794.0,30,45.0,,,,,,
OK,MOORELAND,288.0,31,115.0,20-24,40.0,288.0,34,115.0,25-29,40.0,,,,,,
OK,MORRIS,516.0,33,328.0,27,64.0,515.0,42,327.0,37,63.0,,,,,,
OK,MORRISON,301.0,40,163.0,30-34,54.0,299.0,35,161.0,25-29,54.0,,,,,,
OK,MOSELEY,88.0,20-24,65.0,20-24,74.0,88.0,20-24,65.0,20-24,74.0,,,,,,
OK,MOSS,137.0,20-24,78.0,10-14,57.0,137.0,25-29,78.0,15-19,57.0,,,,,,
OK,MOUNDS,287.0,23,269.0,20-24,94.0,287.0,31,269.0,30-34,94.0,,,,,,
OK,MOYERS,92.0,6-9,92.0,6-9,100.0,92.0,15-19,92.0,15-19,100.0,,,,,,
OK,MULDROW,651.0,40,586.0,43,90.0,651.0,39,586.0,39,90.0,,,,,,
OK,MULHALL-ORLANDO,119.0,50-54,60.0,40-49,50.0,119.0,50-54,60.0,50-59,50.0,,,,,,
OK,MUSKOGEE,2751.0,25,2684.0,25,98.0,2752.0,30,2685.0,30,98.0,,,,,,
OK,MUSTANG,6053.0,45,2340.0,34,39.0,6062.0,40,2346.0,29,39.0,,,,,,
OK,SHARON-MUTUAL,125.0,35-39,41.0,30-39,33.0,125.0,35-39,41.0,20-29,33.0,,,,,,
OK,NASHOBA,27.0,21-39,27.0,21-39,100.0,27.0,21-39,27.0,21-39,100.0,,,,,,
OK,NAVAJO,268.0,43,100.0,35-39,37.0,268.0,39,100.0,25-29,37.0,,,,,,
OK,NEW LIMA,152.0,25-29,132.0,25-29,87.0,152.0,25-29,132.0,25-29,87.0,,,,,,
OK,NEWCASTLE,1092.0,41,343.0,28,31.0,1093.0,42,344.0,28,31.0,,,,,,
OK,NEWKIRK,395.0,23,230.0,20-24,58.0,395.0,28,231.0,20-24,58.0,,,,,,
OK,NINNEKAH,266.0,35,167.0,30-34,63.0,266.0,39,167.0,35-39,63.0,,,,,,
OK,NOBLE,1430.0,31,864.0,24,60.0,1428.0,32,865.0,25,61.0,,,,,,
OK,NORMAN,7820.0,36,3552.0,21,45.0,7817.0,40,3545.0,24,45.0,,,,,,
OK,CHISHOLM,631.0,61,178.0,45-49,28.0,631.0,59,178.0,35-39,28.0,,,,,,
OK,GREASY,48.0,LE10,43.0,LE10,90.0,48.0,LE10,43.0,LE10,90.0,,,,,,
OK,NORWOOD,82.0,20-24,82.0,20-24,100.0,82.0,25-29,82.0,25-29,100.0,,,,,,
OK,NOWATA,350.0,36,238.0,30-34,68.0,350.0,33,238.0,25-29,68.0,,,,,,
OK,OAK GROVE,96.0,30-34,55.0,30-39,57.0,96.0,50-54,55.0,40-49,57.0,,,,,,
OK,OAKDALE,403.0,69,31.0,40-49,8.0,403.0,67,31.0,40-49,8.0,,,,,,
OK,OAKS-MISSION,101.0,10-14,87.0,15-19,86.0,101.0,20-24,87.0,20-24,86.0,,,,,,
OK,OILTON,124.0,20-24,124.0,20-24,100.0,124.0,25-29,124.0,25-29,100.0,,,,,,
OK,OKARCHE,197.0,45-49,67.0,35-39,34.0,197.0,50-54,67.0,30-34,34.0,,,,,,
